ccode,country,year,v01,v02,v03,v04,v05,v06,v07,v08,v09,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
CC14,Developing economies: Africa,1995,15191737.94,1317980.539,4795946.66,10339034.31,2147280.255,14063127.18,21746618.65,38950163.5,9434015.198,5778433.511,14034143.35,1669127.932,10427751.8,42164398.43,716425.719,5605276.508,18875038.57,6719010.722,8154285.472,2817443.574
CC14,Developing economies: Africa,1996,15397176.63,1440112.244,4737368.339,11734501.12,2089986.698,13771152.54,21614863.38,40225708.31,9699719.222,5111290.813,14975823.17,1993379.51,10684812.1,51263546.38,548299.871,5725321.081,18770101.03,7334460.125,8658720.525,5112961.126
CC14,Developing economies: Africa,1997,15958382.8,1441683.272,4833623.592,11920077.54,1896621.192,14834623.3,21927001.47,42870071.08,10280765.31,5938766.654,14365823.8,2076946.881,11197185.44,53072701.16,706864.871,5933130.963,20351171.31,7774192.508,8682518.739,2964128.849
CC14,Developing economies: Africa,1998,16509855.98,1494456.118,4695077.259,10746577.63,2324326.683,15102699.85,23967232.99,44269654.32,10507961.09,4848425.921,14171568.86,1641479.944,9919760.698,35813537.17,587929.71,5400770.041,16913639.47,7515220.752,9514857.855,2897031.423
CC14,Developing economies: Africa,1999,15218678.36,1537231.777,4320197.398,11073995.58,2133918.658,14167076.22,22333725.24,43009866.81,10467821.42,4285990.035,13473392.79,1749967.499,9755784.931,47927236.5,730442.38,5323328.607,17174994.23,8009847.931,9379723.331,2815689.089
CC14,Developing economies: Africa,2000,15033755.06,1516900.38,4386107.902,14680810.15,1717760.585,13600545.02,20817182.75,39791090.16,9689006.961,4596488.345,11957204.37,1589389.96,9583108.834,75639700.27,499535.091,5452995.053,15925898.44,7559726.162,9455576.488,5522534.173
CC14,Developing economies: Africa,2001,16045894.05,1652905.637,4235864.004,13757780.98,1668297.111,14494754.47,22502821.67,42228788.67,9956420.499,4977040.585,12639497.83,1680100.024,9196312.394,66313667.95,420871.784,5764220,18006815.53,8382017.548,9661132.843,3066391.553
CC14,Developing economies: Africa,2002,16711119.81,1667784.724,4292648.057,11940192.65,1950552.108,15049712.06,22870975.67,42378913.01,10447061.5,5565259.035,14467821.36,1804020.488,9329129.241,66244358.73,358652.528,6343063.886,16150044.14,9328416.364,10244948.2,3412300.869
CC14,Developing economies: Africa,2003,18576333.7,2072719.368,5438109.859,15264894.17,2714947.461,17662885.88,27899574.37,53090641.44,13088451.14,5332066.459,16480887.05,2170873.905,11346701.49,87880025.19,466226.57,7085913.673,22023189.64,11349867.64,12484245.7,3672598.655
CC14,Developing economies: Africa,2004,22537362.13,2368927.298,6662904.124,22207905.38,2827253.73,22277168.08,33825829.42,69242387.99,15786658.58,8681490.245,18180851.64,2142742.338,14332756.66,127156044.1,986951.759,8761736.358,30711791.62,14024771.56,13862072.59,3438944.53
CC14,Developing economies: Africa,2005,25764923.03,2579043.672,7814187.505,29756325.18,3090435.177,25921566.76,41610026.41,82581369.88,18348551.15,10803361.08,19499340.55,2359407.567,16440335.04,181463016.6,896758.334,10350411.81,34880402.41,16546572.92,13689686.18,4719181.054
CC14,Developing economies: Africa,2006,27988220.04,2821122.281,8940523.475,41465304.41,3529114.523,29706553.67,47293884.05,96535288.29,21084839.52,11675921.79,20540350.46,2881128.015,19826864.35,225464798.2,1292232.39,10798395.59,40905705.14,19531559.16,14258490.28,6083877.001
CC14,Developing economies: Africa,2007,37400869,3479413.205,11259813.44,48353990.94,4788436.912,36592124.72,61131262.75,121005566.7,24689698.58,14313903.06,24507814.01,3297580.828,28747404.62,259117117.1,1259851.116,13111162.78,47400750.06,26873637.31,16419116.7,8042223.782
CC14,Developing economies: Africa,2008,49466057.76,4412518.98,17276758.97,70774063.78,7584488.337,47051530.61,80930465.17,155865124.1,28208458.52,11491705.13,29303996.99,3446960.827,34878012.13,355240318.4,1788636.652,21047670.4,51422667.17,29542318.88,17687757.4,6118559.039
CC14,Developing economies: Africa,2009,42875809.84,4522705.601,11103620.45,53909432.62,5394435.055,41813563.77,71605639.04,136130495.7,27363383.62,7966400.49,31679960.75,4101057.961,25320804.34,224791748.5,1358021.915,14704872.35,36272140.26,23218458.37,15960064.71,8869384.435
CC14,Developing economies: Africa,2010,49853553.2,4966584.152,14021667.33,67973717.54,6945510.512,49229853.15,79264889.66,154106120,31584173.95,10483170.75,37316278.14,4559666.384,35076916.44,301254466.2,1558839.177,19413180.18,54655832.34,31335597.25,17848683.06,12978417.64
CC14,Developing economies: Africa,2011,72544621.08,5822271.934,18160261.46,88698029.04,10486104.11,58385167.34,85678095.06,165276254.3,34175299.82,10557131.24,40836135.58,4800854.92,45218107.92,357548852.6,2360157.516,22677048.31,62039154.65,36507476.85,19334552.26,27274235.13
CC14,Developing economies: Africa,2012,71009600.73,6713328.295,17446654.23,102289274,9582310.173,63153307.42,94008359.05,179442211.2,38844480.95,12227362.66,39611390.28,4939375.23,43105493.5,383650381.6,2305771.831,22837783.18,56675118.76,35536666.55,17752051.63,30303830.82
CC14,Developing economies: Africa,2013,68230527.18,7139267.71,18188204.01,102984902.6,8828058.489,67849139.85,97793258.34,191165375,41806962.19,13650585.02,40406640.79,5537877.04,42202417.68,334617351.1,2052425.401,22484835.1,58927027.21,38277770.2,18134023.3,24609712.77
CC14,Developing economies: Africa,2014,72251055.52,6789524.108,17762641.61,97944186.32,8785936.53,68758950.78,103220093.4,190871796.2,45099077.01,14069587.31,43232526.43,5555382.958,41261390.55,299977194.3,1947013.326,22749438.03,60790256.14,40338999.29,18991570.69,24712128.96
CC14,Developing economies: Africa,2015,62137477.99,5845341.274,14427344.53,66219645.41,7160633.607,61777907.66,91580502.86,171940798,42210790.77,11339222.17,42668809.69,5044339.132,32125021.51,159542176.6,2662368.187,19960241.64,50494696.55,36097080.78,16788120.16,21857543.31
CC14,Developing economies: Africa,2016,56896031.95,5173712.579,12915466.33,54346645.65,7295552.338,58031235.96,80546167.88,150374109.5,37968160.3,10477660.49,43369800.51,4964598.396,29670402.27,122352036.9,2046846.87,19198782.24,50299840.2,35394243.3,17140334.39,27610138.87
CC14,Developing economies: Africa,2017,62166742.71,5583198.548,15369201.54,66762374.37,8543747.036,61942321.28,82537366.46,150676347.9,38433596.62,12081855.33,47913495.6,5046848.348,38565772.9,164848321.5,2189686.662,22086848.38,54428995.33,39643355.48,18031760.73,29540569.34
CC14,Developing economies: Africa,2018,65989395.99,7520748.342,20823040.26,81741488.97,7560890.991,68887263.46,88187892.08,170273193.7,37248018.15,6136222.687,46958707,5221866.782,38293384.22,209860459.6,2267771.165,27186425.3,62429333.28,47194634.45,20044912.51,23028546.39
CC31,LDCs: Africa and Haiti,1995,3284422.553,431751.563,479990.43,1689248.348,540084.963,2030660.249,3681021.144,5769562.009,1662871.563,342824.46,3107123.798,459618.588,3260888.202,3938634.683,223112.411,445101.769,3271100.019,346330.568,367737.72,200265.631
CC31,LDCs: Africa and Haiti,1996,3483989.357,536025.102,612292.861,2122293.191,502527.47,2170662.483,4082276.169,6197347.851,1758265.615,319078.18,3353377.956,553955.571,3459654.893,5372385.022,120706.582,329882.798,2801623.949,526688.719,442683.659,217230.096
CC31,LDCs: Africa and Haiti,1997,3451750.408,532916.727,579764.904,1953118.029,504639.137,2148615.861,4102130.599,6483469.859,1758841.064,414906.375,3141642.303,539892.559,3400724.938,5198723.895,123044.236,303161.986,2819972.598,515840.394,558681.385,210295.092
CC31,LDCs: Africa and Haiti,1998,3778220.689,475332.248,629815.183,1998206.066,571464.879,2379246.955,4232760.212,6690233.107,1895292.629,557992.816,3063051.374,438972.623,3229116.457,3587436.908,132842.239,458177.522,2736655.724,576598.503,819251.77,288722.245
CC31,LDCs: Africa and Haiti,1999,3488689.443,544376.563,607335.339,1908311.643,593994.141,2239916.595,4114740.53,7025204.364,2005405.484,590200.685,2942420.974,465176.122,3074911.331,5397068.28,126249.701,373198.974,2790815.123,501517.86,686568.663,197829.709
CC31,LDCs: Africa and Haiti,2000,3475400.796,580727.18,632330.957,2897430.161,525781.976,2205176.284,3939768.046,6634560.364,2039865.527,599966.307,2870694.176,374149.625,2718528.658,8650088.821,127449.032,300971.343,2451058.409,576518.038,965159.864,528282.796
CC31,LDCs: Africa and Haiti,2001,3765760.345,583586.404,631371.7,2390989.687,519287.876,2572907.567,4405596.615,7716014.84,2193512.624,714694.869,2867029.194,478291.805,2802182.536,7679068.242,137836.174,383170.929,2782534.316,462048.232,969323.329,870431.636
CC31,LDCs: Africa and Haiti,2002,4291747.209,706919.226,641279.064,2250359.562,571896.888,2939557.331,4892965.543,8445051.069,2488352.414,803746.999,3023705.723,493566.851,2773491.35,8798150.834,125359.191,516613.128,2993077.495,454981.583,820015.281,1163177.563
CC31,LDCs: Africa and Haiti,2003,5329524.088,923675.287,848282.872,3238367.639,858533.129,3532116.863,6099118.981,10153115.33,3024789.181,988165.199,3171636.652,607223.464,3719459.745,11567797.91,109401.566,577953.202,2969849.642,541339.495,1183766.359,1290348.384
CC31,LDCs: Africa and Haiti,2004,5872840.033,905581.858,990607.384,3715974.958,909200.568,4418284.057,7089635.469,13142310.94,3478518.534,1603121.641,3523497.488,600807.561,4625406.581,18634862.65,82923.958,643188.445,3928225.345,632464.527,1597844.447,1348403.065
CC31,LDCs: Africa and Haiti,2005,7018113.914,964571.135,1185166.775,5302621.89,1017826.738,5373271.928,9731354.843,16850835.53,4180377.236,1728157.576,3831903.529,724369.651,5016686.205,30858588.54,133096.729,689424.741,4897873.399,755463.434,1702559.047,1451840.824
CC31,LDCs: Africa and Haiti,2006,7508957.358,982431.712,1329955.684,7225609.184,1112091.225,5850392.802,10422113.46,20277438.56,4630425.048,1346315.479,4500701.247,1369933.94,6116987.339,40269703.93,168006.048,686788.729,6653302.412,1167933.991,1794132.906,1987603.689
CC31,LDCs: Africa and Haiti,2007,8994024.758,1231488.261,1518138.499,8589553.047,1640543.256,7652172.934,13706107.75,26542929.5,6094032.256,1544601.968,5536512.166,1459832.869,11506814.09,49083972.86,252551.695,805723.017,7232611.378,4928675.467,2131317.488,1898743.597
CC31,LDCs: Africa and Haiti,2008,13139012.05,1712565.314,2326187.815,13098212.72,2397074.666,9958670.405,17456491.26,34669612.68,7092573.429,2146157.393,5906769.81,1322475.442,9880148.711,79795603.47,312084.982,1004107.4,9115594.267,1601529.251,2014104.242,3048843.892
CC31,LDCs: Africa and Haiti,2009,12178216.6,1740183.982,2049052.012,11272873.92,1811064.375,9847429.466,18073593.34,31619389.36,7469081.578,1489421.097,6233236.672,1739646.116,8043697.986,52233086.59,262133.361,1218541.804,6246388.683,1492968.623,1847914.895,4573109.412
CC31,LDCs: Africa and Haiti,2010,13715356.8,1704971.829,2347523.632,14009581.54,2252078.73,10581665.43,17673852.8,30303712.32,7713814.346,1876979.708,7012274.554,1544028.137,10115930.77,67922581,276701.415,1558831.617,11650421.84,1286056.756,1629817.076,6223269.366
CC31,LDCs: Africa and Haiti,2011,16132743.83,2026697.896,2955800.398,19022858.36,2780831.287,12989400.49,19916126.36,34671128.27,8341119.775,1938461.163,9076330.03,1557324.072,11670112.52,82257624.77,437088.433,1879837.527,14098028.48,1990161.565,2180944.653,7626773.605
CC31,LDCs: Africa and Haiti,2012,17056137.8,2165489.059,3432935.48,20387767.32,2783042.706,14542206.51,22394063.53,39208676.91,9991651.529,2807959.688,8968808.758,1695053.713,11539269.15,79720899.59,440339.644,1853253.155,14351121.19,2008802.129,2314464.143,11269368.98
CC31,LDCs: Africa and Haiti,2013,18502854.44,2337547.861,3877973.105,23820015.27,2907928.966,15951390.45,23523883.46,41624308.03,10929399.51,2259901.089,9096609.639,1903287.644,12552717.66,78056559.54,411176.988,2260317.207,15121188.3,2182792.612,2460845.206,9243543.716
CC31,LDCs: Africa and Haiti,2014,18571447.3,2440676.502,4029097.751,21467524.17,3149484.784,16162070.35,24981021.62,44581756.58,12832758.72,4246097.462,9081960.33,1946675.095,13676291.72,69652221.03,523084.242,2078140.251,16530334.2,2013292.036,2362111.509,9152118.694
CC31,LDCs: Africa and Haiti,2015,16372273.18,1838180.918,3007396.583,16003029.48,2804575.242,15124397.39,22546407.31,40194332.52,12337272.87,3837594.807,9603319.195,1656333.407,10248515,37931074.04,673702.805,1789720.654,12782897.19,1745134.487,2368835.937,8341174.104
CC31,LDCs: Africa and Haiti,2016,15902231.37,1733164.796,3280548.856,12673265.3,2813909.926,14359841.88,19503045.81,34476330.8,11135426.32,1995965.742,10279717.27,1696120.767,8948282.259,30945004.16,483759.685,1641495.512,12842270.39,1577359.983,2595034.524,10882041.59
CC31,LDCs: Africa and Haiti,2017,17789636.45,1829949.206,3621063.319,15600270.42,3159375.76,15519431.69,20422025.24,35584029.13,11078778.81,1863035.749,11770937.91,1566010.637,12293093.82,39921620.22,533439.001,2527402.591,14682708.99,1894118.37,2730535.209,11894813.26
CC31,LDCs: Africa and Haiti,2018,19142569.55,2054201.357,4679971.678,17519187.78,3184932.034,16631665.33,21647930.42,36887777.71,11279570.6,1751691.848,10845631.54,1647243.731,14710067.61,47478027.32,557223.817,2535286.581,15747136.46,2158540.256,3332558.378,12055029.87
CC34,LDCs: Africa,1995,3090258.553,422296.563,467683.43,1664091.348,491655.963,1994239.249,3600417.144,5627473.009,1604068.563,296254.46,3077632.148,459083.294,3259755.489,3938634.683,223059.49,437276.118,3261721.469,343868.041,313525.899,195066.758
CC34,LDCs: Africa,1996,3268761.357,526500.102,598198.861,2083170.191,457565.47,2131803.483,4001692.169,6080739.851,1686167.615,284151.18,3334854.123,553634.704,3458642.681,5372207.559,120701.907,327118.81,2792912.212,524090.595,387695.394,216281.26
CC34,LDCs: Africa,1997,3245178.408,523412.727,566200.904,1919598.029,465693.137,2116183.861,4020715.599,6373587.859,1667323.064,384263.375,3106129.944,538919.581,3397365.662,5198723.895,123028.28,295974.859,2801713.066,509679.645,419479.193,208585.262
CC34,LDCs: Africa,1998,3526180.689,459865.248,612368.183,1970682.066,531381.879,2334283.955,4121622.212,6563028.107,1776538.629,512618.816,3016332.374,436240.623,3228119.457,3587436.908,132816.239,440290.522,2691107.724,566708.503,623786.77,287962.245
CC34,LDCs: Africa,1999,3179894.443,522151.563,588251.339,1863214.643,549214.141,2180397.595,3977475.53,6855905.364,1841173.484,525499.685,2893070.974,462289.122,3073858.331,5397068.28,126221.701,354304.974,2742704.123,491071.86,480110.663,197027.709
CC34,LDCs: Africa,2000,3188238.796,560634.18,614541.957,2832612.161,482881.976,2146514.284,3800761.046,6489208.364,1834091.527,541517.307,2840771.176,373435.625,2716412.658,8648730.821,127015.032,296357.343,2435467.409,574011.038,712655.864,525033.796
CC34,LDCs: Africa,2001,3431660.345,561028.404,612655.7,2377871.687,479006.876,2506927.567,4255177.615,7577732.84,2027252.624,647421.869,2846044.194,477582.805,2800154.536,7678814.242,137707.174,378990.929,2768659.316,458287.232,743778.329,866894.636
CC34,LDCs: Africa,2002,3978732.209,685521.226,621953.064,2218262.562,528294.888,2871668.331,4729356.543,8276621.069,2296408.414,703059.999,2999723.723,492787.851,2771226.35,8798024.834,125178.191,511129.128,2981230.495,452537.583,592859.281,1158439.563
CC34,LDCs: Africa,2003,4999648.088,904003.287,831222.872,3184311.639,801593.129,3467515.863,5940213.981,9982540.334,2804102.181,893530.199,3149791.652,606477.464,3716671.745,11567794.91,109379.566,570242.202,2958690.642,533606.495,895194.359,1284925.384
CC34,LDCs: Africa,2004,5487598.033,892717.858,973840.384,3691705.958,838740.568,4346336.057,6926190.469,12936532.94,3244781.534,1470634.641,3502598.488,599502.561,4620442.581,18634861.65,82880.958,633815.445,3914659.345,619869.527,1270231.447,1344760.065
CC34,LDCs: Africa,2005,6540689.156,943877.639,1160519.797,5218737.808,934418.292,5286469.753,9537344.943,16623400.92,3912700.654,1728157.576,3802678.16,723303.201,5010998.987,30858561.45,132970.439,684296.952,4879933.786,743246.847,1339049.242,1451840.824
CC34,LDCs: Africa,2006,6961172.232,960403.318,1304508.266,7122411.072,1024346.4,5755785.715,10212402.02,20027371.25,4338351.94,1346315.479,4468202.991,1368810.665,6109141.634,40269658.4,167941.303,680521.689,6637489.208,1152395.242,1420536.784,1987603.689
CC34,LDCs: Africa,2007,8383226.035,1209829.929,1492006.609,8497239.851,1542910.122,7554552.248,13489065.4,26291740.8,5812750.333,1544601.968,5499582.626,1458637.371,11489867.38,49083944.55,252475.354,796596.025,7213226.421,4910881.725,1762805.556,1898743.597
CC34,LDCs: Africa,2008,12162175.91,1684662.336,2293667.76,12951596.45,2254969.231,9831776.858,17183836.21,34373956.53,6778781.845,2146157.393,5868702.538,1321347.959,9864660.879,79795557.53,311992.901,996703.902,9098593.308,1586400.479,1676371.867,3048843.892
CC34,LDCs: Africa,2009,11315237.44,1712862.779,2016875.359,11179090.35,1692101.851,9723887.353,17818481.85,31324420.88,7136193.181,1489421.097,6187865.3,1738466.079,8029349.196,52233036.55,262043.235,1208752.506,6226987.957,1475204.59,1437482.489,4573109.412
CC34,LDCs: Africa,2010,12484391.34,1665519.44,2295497.716,13847855.92,2067031.18,10402425.98,17268578.4,29880244.61,7218421.536,1876979.708,6965213.525,1542860.104,10099294.92,67922533.63,276602.381,1549697.294,11631299.41,1267984.253,1219952.006,6223269.366
CC34,LDCs: Africa,2011,14955338.99,1988911.203,2906200.883,18839293.6,2597974.796,12819924.84,19494637.76,34295614.7,7893834.194,1938461.163,9011753.068,1555809.544,11648751.23,82257550.64,436945.527,1868064.381,14071514.08,1966165.734,1640692.955,7626773.605
CC34,LDCs: Africa,2012,15808389.6,2125186.646,3381553.329,20192106.39,2591587.395,14360537.12,21974620.85,38809826.6,9521934.232,2807959.688,8906841.809,1693026.516,11514468.5,79720704.61,440173.135,1838605.575,14320144.32,1980083.796,1678249.337,11269368.98
CC34,LDCs: Africa,2013,17087417.84,2294435.353,3818909.123,23593068.55,2702675.762,15742160.67,23045196.16,41174933.35,10406571.12,2259901.089,9021580.831,1901328.299,12525087.32,78056538.63,411013.528,2247338.39,15087827.41,2145045.338,1778257.307,9243543.716
CC34,LDCs: Africa,2014,17155969.28,2394824.112,3963799.147,21223944.08,2933649.436,15942248.4,24465478.84,44098023.95,12272409.27,4246097.462,8998489.957,1944561.832,13647397.45,69652192.76,522894.376,2064948.092,16493867.67,1975270.272,1633555.091,9152118.694
CC34,LDCs: Africa,2015,15017416.84,1788980.889,2938587.094,15833781.79,2589978.169,14908940.84,22029664.11,39683997.25,11722012.17,3837594.807,9532943.261,1654632.339,10228428.39,37931016.34,673546.097,1779088.954,12754390.97,1714413.624,1705627.718,8341174.104
CC34,LDCs: Africa,2016,14641624.31,1685335.597,3216310.711,12541128.6,2608492.427,14162849.93,19022900.49,33997439.95,10549960.97,1995965.742,10191236.59,1693949.157,8920952.446,30944956.91,483569.532,1628420.582,12808297.98,1539339.679,1800868.177,10882041.59
CC34,LDCs: Africa,2017,16358285.15,1777099.732,3551042.114,15425648.88,2932173.501,15296411.02,19864665.61,35052092.77,10437122.37,1863035.749,11688171.44,1563936.623,12264444.62,39921556.59,533254.271,2514773.223,14650130.77,1858224.667,1970950.561,11894813.26
CC34,LDCs: Africa,2018,17339695.62,1988683.677,4593233.466,17273683.66,2919333.317,16349977.34,20944700.51,36239979.57,10516027.23,1751691.848,10754451.4,1644876.882,14678178.77,47477952.78,557025.36,2520896.64,15711011,2119468.122,2518869.713,12055029.87
CC70,Emerging markets: Africa,1995,4042792.847,354000.08,1908199.204,4879919.954,645379.015,6327022.296,7529766.699,17929824.5,3920497.537,2981025.308,2905925.018,475194.744,3196310.276,15894188.27,68554.747,2230224.876,10226585.03,4914082.915,1625860.146,2102184.124
CC70,Emerging markets: Africa,1996,4381473.522,364584.118,1873256.167,4805862.547,649704.256,6064873.635,7124428.316,17727122.18,3801037.287,2847618.207,2986231.019,503911.994,3233715.261,20242014.88,81404.908,2281302.019,10445111.55,5181110.382,1756800.945,2197488.58
CC70,Emerging markets: Africa,1997,4713585.213,356979.197,2009470.444,5143231.191,602704.296,7010883.21,7939734.39,20273957.72,4273491.653,3343727.607,2981365.965,522030.149,3444118.858,19443274.26,107111.839,2454266.238,11447909.3,5559380.734,1914554.173,2268261.049
CC70,Emerging markets: Africa,1998,4824896.933,437313.992,1920683.322,4802561.424,706131.049,6585774.897,8143635.258,19599723.33,4079594.899,3830908.873,2751894.009,447508.34,2883180.855,13115358.15,67652.753,2146980.628,9517685.544,4672959.058,1687452.25,2121485.384
CC70,Emerging markets: Africa,1999,4835831.533,419523.7,1744736.017,4472264.538,674358.208,6155609.858,7398426.196,18201983.66,4012982.459,3329965.556,2817917.949,469560.279,2892182.559,17408231.31,84416.484,2164129.03,9355851.8,4911166.152,1765718.619,2194318.522
CC70,Emerging markets: Africa,2000,4552810.395,419137.117,1746970.446,5059334.915,496898.851,6026627.405,6862573.591,17033652.12,3804962.224,3451714.017,2340139.335,447265.205,3132616.115,25250914.02,59077.808,2364772.617,8455164.796,4755180.324,1828706.306,3915104.515
CC70,Emerging markets: Africa,2001,4877101.476,459024.116,1654005.23,4737459.315,438419.504,6047521.321,6902902.644,17372342.1,3658819.02,3754065.232,2567383.379,510670.519,2943370.803,21855596.02,44664.764,2384380.305,10856837.33,5384030.478,1613919.453,707605.665
CC70,Emerging markets: Africa,2002,4290791.483,418717.275,1631065.343,4092106.715,515553.188,5667817.616,6383324.825,15715443.32,3452015.2,4096869.608,2839451.505,499258.314,2993691.638,21772895.45,50315.616,2554670.402,7913198.72,5619603.198,1783553.411,1191079.996
CC70,Emerging markets: Africa,2003,5017997.102,538938.375,2029465.115,5204506.372,702223.269,6718682.544,8326630.895,21658583.13,4205395.456,3815056.152,3649330.408,694026.153,3407838.518,28447586.58,57661.135,2995238.103,13632621.79,6957753.718,2198776.572,1079969.499
CC70,Emerging markets: Africa,2004,5834806.842,632150.491,2718106.195,10220851.25,837039.834,7982753.3,9864537.535,28283795.92,5304293.255,6038882.458,4354270.042,815827.459,4194632.744,43509307.32,61268.18,3754718.112,19541595.34,8615226.286,2509047.685,1200033.989
CC70,Emerging markets: Africa,2005,7816492.008,737997.555,3204108.627,11099111.19,955657.289,10547604.38,13774699.14,35102007.39,7012723.519,7985225.882,4950258.102,887383.692,5388505.557,53873654.52,66844.552,4704147.769,21335766.22,10128260.08,2449831.143,1907767.398
CC70,Emerging markets: Africa,2006,9003513.07,729789.75,4092070.582,17964329.46,1044194.225,12430475.09,15937767.5,42675089.66,8919505.178,9494931.654,4489521.474,846238.93,6563457.84,70108556.39,53010.982,4939900.157,24592167.69,12051784.05,2505379.975,2395075.791
CC70,Emerging markets: Africa,2007,12248813.73,979243.186,5218887.222,21567560.71,1478259.361,15102116.42,20854167.9,50830494.19,9524711.716,11525679.73,5660401.511,1038103.686,8284036.77,78415866.82,64692.888,5705687.021,29890533.51,14379823.02,2840069.735,3577322.828
CC70,Emerging markets: Africa,2008,14388345.29,1141630.59,7811525.025,30651379.48,2574990.992,19493129.06,29089883.88,65775288.59,11168887.55,8199673.529,7186619.523,1248076.378,12258063.3,97339164.76,284436.648,8957484.155,32210866.04,18065197.39,3693567.762,509324.548
CC70,Emerging markets: Africa,2009,12447182.54,1196761.576,4684427.498,21194966.95,1768387.145,15703938.91,21720877.96,48911327.63,9818174.089,5138757.816,8571936.459,1339803.921,10001567.73,67994820.27,236893.834,7131177.69,22463276.46,12343124.46,3642694.956,1062766.499
CC70,Emerging markets: Africa,2010,16279988.03,1425387.97,6244839.417,26766607.64,2536971.112,19903984.94,26267707.91,60776045.28,12485029.28,7651894.308,11435853.02,1779908.388,15543951.19,98702958.16,345264.258,9552258.242,32778046.2,18360683.61,5592996.172,1438478.617
CC70,Emerging markets: Africa,2011,28675079.78,1624612.473,8907657.093,37539580.85,4235512.787,23359016.63,28159173.54,66936484.43,13746634.01,7891293.786,12045522.95,1789352.312,22723096.02,141498726.1,599146.962,11590465.24,35197103.2,21313156.26,5809700.302,12613543.95
CC70,Emerging markets: Africa,2012,24931693.57,1947706.807,7548839.985,41585488.7,3373815.936,24979679.93,30099193.59,68037037.13,14567032.58,7975475.149,12028731.09,1746754.582,21016578.66,129215302.3,580736.157,11537042.88,29506147.32,21075404.46,5518061.652,10716749.01
CC70,Emerging markets: Africa,2013,20519441.5,2136714.462,8138748.416,40945563.1,3048917.964,26575692.85,31033906.11,68501684.92,15182655.04,9892201.773,13017947.16,1842290.387,19931927.81,104676825,495337.048,11244255.87,29673402.21,19745287.23,5576330.65,8193387.113
CC70,Emerging markets: Africa,2014,23123595.13,1523793.92,7476456.823,41747005.24,2796699.284,26649559.59,32095542.37,69428357.6,16359282.73,8231904.359,12988155.59,1704426.322,17547128.84,114118143.8,438195.495,11086336.34,28523911.64,21764076.97,5882089.201,8227732.506
CC70,Emerging markets: Africa,2015,19729695.43,1525285.557,5873937.418,26788370.59,1986156.993,23516069.67,28011368.39,63881451.93,15361830.27,6891845.358,12128705.83,1642780.293,13434767.07,58357846.77,365432.374,9188761.641,24930202.97,20352811.06,5272756.543,6404824.852
CC70,Emerging markets: Africa,2016,17121066.57,1195951.056,4959281.658,24250300.35,2122521.785,22076956.31,23560838.56,51718123.39,13239733.35,7746169.938,12053071.84,1502796.232,12097239.75,41672308.15,415942.54,9125099.592,23492477.06,18989793.83,5089236.354,8023896.179
CC70,Emerging markets: Africa,2017,18079743.13,1345307.121,6580047.667,29289566.37,2449523.263,23568899.83,24702203.43,51943199.99,13570368.29,9110757.317,13004055.39,1664618.752,16293300.16,56674909.68,503461.175,10785173.19,26242240.5,19834129.21,5131865.605,8543711.49
CC70,Emerging markets: Africa,2018,19736526.1,2092840.356,10341496.05,38556283.67,2180471.922,27849576.26,26964123,65819645.32,11134136.15,3700930.128,13544032.1,1856585.689,12745931.28,78552893.67,385769.25,12615538.77,31524074.67,25606117.84,5592852.13,2812758.049
CC74,"ACP (African, Caribbean and Pacific Group of States)",1995,9880180.426,1259295.308,2514152.28,10573545.55,1160308.357,11114601.33,15925230.87,31610020.1,9191632.071,4596845.795,14860255.72,1963160.44,11713184.41,24304408.29,577888.554,4051556.118,17536591.27,6191290.403,6268066.963,3409870.981
CC74,"ACP (African, Caribbean and Pacific Group of States)",1996,10695761.88,1417402.537,2825071.369,12268149.62,1150516.323,11124357.24,16179927.29,32794483.22,9408238.699,3931742.518,15855190.01,2321089.695,11813245.07,31195012.09,679304.171,4054647.107,17611953.02,6754512.81,5473766.418,5254328.685
CC74,"ACP (African, Caribbean and Pacific Group of States)",1997,11829066.41,1546517.281,3094482.941,12145174.46,1199824.511,12403192.24,17607901.86,37021265.48,10274304.41,4465254.88,15034370.83,2631357.546,12272205.8,29941091.44,650431.036,4226726.868,19103653.85,7184121.585,6176106.967,5003707.337
CC74,"ACP (African, Caribbean and Pacific Group of States)",1998,12030591.84,1467519.574,2901645.723,11388727.33,1318656.328,12018445.79,17314905.7,35956890.03,10496134.12,4232241.33,14739566.95,2407898.632,10533780.07,21040176.42,639324.153,3951341.991,16214130.75,6635162.315,7630494.899,3366812.962
CC74,"ACP (African, Caribbean and Pacific Group of States)",1999,11689415.92,1544743.546,2785909.964,11775622.13,1281048.479,11329688.15,16792388.85,34697574.85,10344155.48,4008000.587,13981872.46,2471385.041,10446790.46,28171144.67,534871.421,3956926.313,16498992.77,7014650.419,7726222.206,3224538.732
CC74,"ACP (African, Caribbean and Pacific Group of States)",2000,10998307.97,1552350.214,2791688.696,15988024.94,1104477.384,11206252.24,16307422.14,33306690.33,10268002.13,4463408.992,12189771.95,2306519.765,10549535.43,41511431.41,408807.394,4155175.841,14985196.45,6433005.828,8156684.221,5959696.369
